fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,oakiness_index,fruitiness_factor
6.5,0.9,0.0,1.773493657583681,0.11434071382799155,9.26378817522602,17.0,0.99467,3.5,0.63,10.723923724084418,0.051334371323677574,9.651531351675978
6.0,0.54,0.06,1.7143227906173208,0.12034401331388943,38.0301873380721,89.0,0.99236,3.3,0.5,10.625334162110454,0.38015014195766994,5.7376804475396455
7.6,0.49,0.33,1.8444453220513133,0.28949286773831423,26.96136775245528,85.0,0.99706,3.41,0.58,9.038115838488277,0.33723775083584207,4.428676760859256
8.4,0.29,0.4,1.7204389031602976,0.03547033447138757,7.779470562724409,20.0,0.99603,3.39,0.6,10.628975275408274,0.7179370236225695,3.0824028298683994
7.9,0.2,0.35,1.5797850473923911,-0.040102270066637906,7.138976413394635,15.0,0.99458,3.32,0.8,11.967318135126996,0.7428215015848658,2.3934636270253993
6.4,0.42,0.09,2.2604319288243735,0.07860836153164089,33.86547903291914,64.0,0.99724,3.41,0.68,10.386154401601623,0.05085396883373983,4.3621848486726815
6.2,0.785,0.0,2.1317453261250177,-0.020228002713954363,5.899656109650049,13.0,0.99664,3.59,0.61,9.877570176371064,0.22112326288901496,7.7538925884512855
6.8,0.64,0.03,2.2667139595617485,0.2231960768436536,13.966864770091215,31.0,0.99545,3.36,0.58,10.379097674271398,0.2742618501588997,6.642622511533695
6.9,0.63,0.01,2.3906613141100053,0.047678196105476744,14.14164117917003,39.0,0.99522,3.34,0.53,10.71494795457907,0.5476119841428094,6.750417211384814
6.8,0.59,0.1,1.6470667887551629,0.006442363212600964,34.07732399866658,53.0,0.9958,3.41,0.67,9.641947655019527,0.14451522390695026,5.68874911646152
6.8,0.59,0.1,1.5485529690819233,0.01586842788488821,33.98421624901597,53.0,0.9958,3.41,0.67,9.75885784044206,0.13394121940000037,5.757726125860815
7.3,0.48,0.32,2.132159321133924,0.13384174234716412,31.030829206363883,54.0,0.99728,3.3,0.65,10.16699045043514,0.943788889207958,4.880155416208867
6.7,1.04,0.08,2.475493307164724,0.05122530167685148,18.939961430712888,32.0,0.99648,3.52,0.57,11.039467152982299,0.804202907297781,11.481045839101592
7.3,0.48,0.32,2.101840163078344,-0.0021666820130382403,31.013965368956534,54.0,0.99728,3.3,0.65,9.880411693796482,0.1806549020911703,4.742597613022311
7.3,0.98,0.05,2.122526411724755,0.2275351917623531,20.007333674477813,49.0,0.99705,3.31,0.55,9.744460266822013,0.40656780790549096,9.549571061485572
10.0,0.69,0.11,1.4692722755116858,-0.0016169840661750118,8.096876989568136,24.0,0.99578,2.88,0.47,9.819663148664564,0.35562199925756555,6.775567572578549
6.7,0.7,0.08,3.62306695034533,0.07055660740329936,8.096717812243895,16.0,0.99334,3.43,0.52,12.539021709568061,0.7910040740654073,8.777315196697643
7.6,0.35,0.6,2.7702514658129607,0.13823061516102303,23.049397738220563,44.0,0.99656,3.38,0.79,11.086598283332707,0.5102129164781221,3.880309399166447
6.1,0.6,0.08,1.8202328796422802,-0.09213351104170735,13.96376524424539,45.0,0.99336,3.38,0.54,11.001468819472919,0.12784973699346702,6.600881291683751
9.9,0.5,0.5,13.963185689908912,0.2530260501405925,48.07418222943901,82.0,1.00242,3.16,0.75,8.721510168691777,0.7389920631562439,4.360755084345889
5.3,0.47,0.11,2.126696700447601,-0.05751076754804495,15.990803153379696,89.0,0.99182,3.54,0.88,13.631494710051086,0.39688797822491895,6.40680251372401
9.9,0.5,0.5,13.981806192255783,0.28727827808340023,47.891808563128684,82.0,1.00242,3.16,0.75,8.787905185139223,0.26292424763214706,4.393952592569612
5.3,0.47,0.11,2.2775155494034784,-0.04826510119189763,15.959671220808906,89.0,0.99182,3.54,0.88,13.641953244390702,0.37549862202072015,6.41171802486363
7.1,0.875,0.05,5.755304008585236,0.15127690318488607,3.0084526983784325,14.0,0.99808,3.4,0.52,10.11125078221979,0.49775656360689635,8.847344434442316
8.2,0.28,0.6,3.023402445435315,0.21458330662947128,10.091021578366474,22.0,0.99828,3.39,0.68,10.556254169967659,0.34311551641700944,2.955751167590945
5.6,0.62,0.03,1.4751471381925552,0.1661436525632805,5.981647182784284,13.0,0.99498,3.66,0.62,10.172238135782777,0.24190577259175783,6.306787644185322
8.2,0.28,0.6,3.1200531658473873,0.12913166482381022,9.879080128876039,22.0,0.99828,3.39,0.68,10.562716684790823,0.39850202880398033,2.957560671741431
7.2,0.58,0.54,2.114035986984805,0.09086990570703006,3.005674168329682,9.0,0.99719,3.33,0.57,10.472696385123342,0.019172910749898242,6.074163903371538
8.1,0.33,0.44,1.3032930296412848,-0.015641957633484388,6.011345604005656,12.0,0.99542,3.35,0.61,10.66003638143854,0.7724978460963139,3.517812005874718
6.8,0.91,0.06,1.8882813538292997,0.2071034690817104,4.018583762890275,11.0,0.99592,3.53,0.64,10.922468472575188,0.1709448935675858,9.939446310043422
7.0,0.655,0.16,2.0814154247807255,0.00405047798323567,8.091987151595443,25.0,0.99606,3.37,0.55,9.793259083187309,0.043904613630637246,6.414584699487687
6.8,0.68,0.21,2.1309998983165555,-0.03370660735699961,9.10189232400899,23.0,0.99546,3.38,0.6,10.158163426706697,0.6536986929050792,6.907551130160554
6.0,0.64,0.05,1.8943411511100103,0.13253689350328302,8.940578912761833,17.0,0.99496,3.52,0.78,10.423919118801923,0.7739361288236722,6.671308236033231
5.6,0.54,0.04,1.8218970789793663,-0.03061368031864954,4.9383856541951054,13.0,0.9942,3.72,0.58,11.24743436854299,0.8138291315928432,6.073614559013215
6.2,0.57,0.1,1.9048898135961376,-0.04700634974661272,3.8959801289044527,11.0,0.99448,3.44,0.76,10.926258410342719,0.49350918266059995,6.227967293895349
7.1,0.22,0.49,1.814358793650516,-0.1053604262169765,8.069881567028048,18.0,0.99344,3.39,0.56,12.344814185410756,0.2053681846899853,2.7158591207903666
5.6,0.54,0.04,1.5182020774612845,0.0007090160539482276,5.144882010833771,13.0,0.9942,3.72,0.58,11.655819928566826,0.7372276772498267,6.2941427614260865
6.2,0.65,0.06,1.6759712295484168,0.04172849761035068,5.968491807209108,18.0,0.99348,3.57,0.54,11.893575240134261,0.6997130771543372,7.73082390608727
7.7,0.54,0.26,1.8905541285557996,0.11330917276606987,22.9758569435275,147.0,0.99636,3.26,0.59,9.718455130319702,0.24627073410317324,5.247965770372639
6.4,0.31,0.09,1.4419609972024117,0.16113062442994835,15.146678255689897,28.0,0.99459,3.42,0.7,10.154210995256788,0.903407755862793,3.1478054085296043
7.0,0.43,0.02,1.8136117039410233,0.13268979236657938,15.050555785321501,28.0,0.99492,3.35,0.81,10.800609288815911,0.104371458082829,4.644261994190842
7.7,0.54,0.26,2.027946493165775,0.06991277804468202,23.043623570480104,147.0,0.99636,3.26,0.59,9.90615035766364,0.9826882395913257,5.3493211931383655
6.9,0.74,0.03,2.404172466405885,0.03418043236202801,6.8809083494026275,16.0,0.99508,3.45,0.63,11.620836623059315,0.8602478109774646,8.599419101063893
6.6,0.895,0.04,2.3583544303011887,0.11901574689151835,7.067872806927942,13.0,0.99582,3.53,0.58,10.902406252581146,0.6878986454790752,9.757653596060127
6.9,0.74,0.03,2.287048275313656,0.18125701629285695,6.9070863659490245,16.0,0.99508,3.45,0.63,11.559252694920119,0.9387498882798329,8.553846994240887
7.5,0.725,0.04,1.5579857285295131,0.08863141994832002,7.886597981406505,15.0,0.99508,3.26,0.53,9.677836107616663,0.7223111683237078,7.0164311780220805
7.8,0.82,0.29,4.229310743201265,0.03608691457895911,20.965322842323328,64.0,0.99642,3.16,0.53,9.344881428367147,0.19045699703004593,7.6628027712610605
7.3,0.585,0.18,2.485555565902071,-0.021286600108554557,14.941420727655132,60.0,0.99638,3.31,0.54,9.71818011165777,0.44215613811281174,5.685135365319795
6.2,0.44,0.39,2.664948089432392,-0.06752052644122257,5.977840030561496,14.0,0.99555,3.51,0.69,10.999662554258904,0.07150302433163536,4.839851523873918
7.5,0.38,0.57,2.4070610559979184,0.17262696720435233,4.855901836547508,12.0,0.99605,3.36,0.55,11.382981537747508,0.3896574222881154,4.325532984344053
6.7,0.76,0.02,1.7270397530192592,0.13579785236395572,6.095881630646767,12.0,0.996,3.55,0.63,9.904677195067272,0.7416030197372087,7.527554668251127
6.8,0.81,0.05,2.0361417317273105,0.12773635251066617,6.112768629451643,14.0,0.99562,3.51,0.66,10.869638744745671,0.3864433509308174,8.804407383243994
7.5,0.38,0.57,2.170685845624135,0.09313405536479441,4.805265752585918,12.0,0.99605,3.36,0.55,11.495530520857052,0.3302941754681341,4.36830159792568
7.1,0.27,0.6,2.1572390311175678,0.2146934745891751,17.097845780566654,25.0,0.99814,3.38,0.72,10.608840688629185,0.5953557225103119,2.86438698592988
7.9,0.18,0.4,1.8450603412862538,0.013588150541518226,6.918947137017837,20.0,0.9941,3.28,0.7,11.247753008105526,0.872204528998895,2.0245955414589947
6.4,0.36,0.21,2.0130183660467837,0.14252692372072057,26.085697553698278,48.0,0.99661,3.47,0.77,9.585831088586648,0.04758319254611243,3.4508991918911933
7.1,0.69,0.04,1.9838216156087638,0.06412571050104571,18.993155350733357,27.0,0.99712,3.44,0.67,9.78063405407203,0.3854704346997354,6.7486374973097
6.4,0.79,0.04,2.1716861103256235,0.00016492353206623567,11.0028775564081,17.0,0.99588,3.53,0.65,10.32831776793972,0.1582407418152627,8.159371036672379
6.4,0.56,0.15,1.7699140252859173,0.13725303073177614,16.98149023505788,65.0,0.99294,3.33,0.6,10.313346338292694,0.6953542507318696,5.775473949443909
6.9,0.84,0.21,3.979052306458119,0.11496361186839937,16.12121292042335,65.0,0.99842,3.53,0.72,9.22506526474906,0.10572456043113487,7.749054822389211
6.9,0.84,0.21,4.138897872935218,0.10969727592669261,15.876041198747497,65.0,0.99842,3.53,0.72,9.237825249161672,0.6648077585802445,7.759773209295804
6.1,0.32,0.25,2.325147360894051,0.07912784220561987,23.0607840338735,58.0,0.99633,3.42,0.97,10.751344974324212,0.2861808707979073,3.4404303917837478
6.5,0.53,0.06,1.980573086802148,0.05921069182831691,29.110133016488955,44.0,0.99489,3.38,0.83,10.363081168455478,0.1989168137372247,5.492433019281404
7.4,0.47,0.46,2.1244208499841637,0.3528371992870439,7.071634008054041,20.0,0.99647,3.32,0.63,10.397581317567079,0.9363525578249854,4.886863219256527
6.6,0.7,0.08,2.7048707126416565,0.2244256645196173,14.232469891432341,27.0,0.99665,3.44,0.58,10.385409256633418,0.018524576745955867,7.2697864796433915
6.5,0.53,0.06,2.1655407113088296,0.1352826894985512,28.94710532372753,44.0,0.99489,3.38,0.83,10.422103369552536,0.43777727188956894,5.523714785862844
6.9,0.48,0.2,1.8516438516153462,0.09317991582033883,9.095730482259354,23.0,0.99585,3.39,0.43,9.108209770346862,0.02162699246179378,4.371940689766494
6.1,0.32,0.25,2.2387833082845177,0.1717157200596669,22.98939093646586,58.0,0.99633,3.42,0.97,10.577351590115017,0.483593048104329,3.3847525088368053
6.8,0.48,0.25,2.0491207665411997,0.12779947763914518,29.123340607635267,61.0,0.9953,3.34,0.6,10.304056076327653,0.5010473777944182,4.945946916637273
6.0,0.42,0.19,1.9641970620253013,0.07762047527740357,21.999231100427863,47.0,0.99522,3.39,0.78,9.962779322392894,0.321662471394747,4.184367315405015
6.7,0.48,0.08,2.0860602799336765,0.03364356747340849,17.96121242181375,34.0,0.99552,3.33,0.64,9.808874861970418,0.13216177752502367,4.708259933745801
6.8,0.47,0.08,2.2739653151724672,0.05590826623373118,18.130607220387162,38.0,0.99553,3.3,0.65,9.78845863059346,0.3763875377344753,4.600575556378926
7.1,0.53,0.07,1.5090643912492707,-0.24604257358780557,14.950843806098106,24.0,0.9951,3.29,0.66,10.95432435282722,0.672262939932566,5.805791906998427
7.9,0.29,0.49,2.331830232485267,0.11706008392976418,20.858727424109944,59.0,0.99714,3.31,0.67,10.051115057821372,0.7823958086444591,2.9148233667681978
7.1,0.69,0.08,2.1072680524329344,0.014152391988964029,41.94831531168262,52.0,0.99608,3.42,0.6,10.088038256671098,0.5307506023881423,6.9607463971030565
6.6,0.44,0.09,2.1588506855437823,0.2222669998282884,9.061903294658853,18.0,0.99444,3.42,0.69,11.314088624691122,0.5898343944397556,4.978198994864093
6.1,0.705,0.1,2.791076584577855,0.08293440708117543,13.139203875158708,28.0,0.99631,3.6,0.66,10.023156063443714,0.2006163711246527,7.066325024727818
7.2,0.53,0.13,1.996242935502052,-0.060896341953496184,18.011112937529653,22.0,0.99573,3.21,0.68,9.932316771418478,0.28733033322764945,5.264127888851793
8.0,0.39,0.3,1.7268798696555074,0.06901198458718823,32.131819706723405,84.0,0.99717,3.39,0.61,8.985239741370133,0.16189561005235842,3.5042434991343523
6.6,0.56,0.14,2.5494938227453234,-0.040612108506250424,12.86418250785224,29.0,0.99397,3.42,0.62,11.653396349813175,0.24929535000461134,6.525901955895378
7.0,0.55,0.13,2.204132563227062,0.12234074157124664,14.95567365351821,35.0,0.9959,3.36,0.59,9.540529693273319,0.22488678022553177,5.2472913313003255
6.1,0.53,0.08,1.9443002130447375,0.10609473643394854,23.97114248828459,45.0,0.99528,3.6,0.68,10.351360010656972,0.5194487863912376,5.486220805648196
5.4,0.58,0.08,1.9951549770574042,0.15478396311082676,19.98854405725275,31.0,0.99484,3.5,0.64,10.146729916033808,0.5626887557907294,5.885103351299608
6.2,0.64,0.09,2.39788375424397,0.001911820830543462,15.00840943882502,26.0,0.99538,3.57,0.63,11.88300831642897,0.9449474208215045,7.605125322514541
7.2,0.39,0.32,1.847347189903523,0.06840080962281468,34.06909109573922,60.0,0.99714,3.46,0.78,9.612773778671835,0.19557064710152305,3.748981773682016
6.2,0.52,0.08,4.373235890910121,-0.06550217954266353,10.95551931618295,32.0,0.99646,3.56,0.63,11.597248509494936,0.6416757101614959,6.030569224937366
7.4,0.25,0.29,2.2846770775216494,0.12414947819247146,19.01390286869531,49.0,0.99666,3.4,0.76,11.077225159666975,0.8172592689875229,2.7693062899167438
6.7,0.855,0.02,1.6872772579648503,0.11588711804401221,28.995487710967595,38.0,0.99472,3.3,0.56,10.916125921454787,0.5602414637830525,9.333287662843842
11.1,0.44,0.42,2.1900905699758733,0.11358050210275708,13.907411009610884,19.0,0.99758,3.25,0.57,10.354290374341373,0.2550036525010757,4.555887764710204
8.4,0.37,0.43,2.239717934421604,0.06316190313569411,11.988633331091856,19.0,0.9955,3.17,0.81,11.13977879396382,0.2625502300200002,4.121718153766613
6.5,0.63,0.33,1.8432262950634155,0.1004772890788791,15.985634047010288,28.0,0.99531,3.36,0.64,10.146877425607501,0.03925305307099991,6.3925327781327255
7.0,0.57,0.02,2.04700441873682,0.23243391083085962,16.983491943499697,26.0,0.99575,3.36,0.61,10.100161456081171,0.3054442265484817,5.757092029966267
6.3,0.6,0.1,1.5292374105177975,0.019490574295798604,12.003175945658144,26.0,0.99306,3.55,0.51,12.130179189981947,0.7446036790033801,7.278107513989168
11.2,0.4,0.5,1.9287826135823956,0.11286451837100846,19.00756735406134,50.0,0.99783,3.1,0.58,10.47660802783847,0.04751775720711038,4.190643211135388
7.4,0.36,0.3,1.788933463144267,-0.034612629918140986,16.95677048208927,24.0,0.99419,3.24,0.7,11.522693322388431,0.21929528250483066,4.148169596059835
7.1,0.68,0.0,2.210335777268479,0.00017390384016675864,17.127271473397126,26.0,0.99783,3.45,0.53,9.489984592352005,0.7062324985317819,6.453189522799364
7.1,0.67,0.0,2.3841983695452127,0.09278132930933075,17.8830519370797,27.0,0.99768,3.44,0.54,9.379632624982303,0.7826515628228766,6.284353858738143
6.3,0.68,0.01,3.6630792799552556,0.21339335467019072,31.92790298915301,54.0,0.99586,3.51,0.66,11.212201741324344,0.4553184100619284,7.624297184100555
7.3,0.735,0.0,1.909301178067836,0.054371917574842756,18.277996362422357,28.0,0.99765,3.41,0.6,9.317311964596014,0.6980743384786489,6.84822429397807
6.6,0.855,0.02,2.3625177943378195,0.03840834706878761,14.896200864501077,23.0,0.99627,3.54,0.6,10.977352110809848,0.387952168654892,9.38563605474242
7.0,0.56,0.17,1.5961456179156026,0.024311475549562533,14.864624532529024,24.0,0.99514,3.44,0.68,10.586736550681618,0.15991324502412751,5.928572468381707
6.6,0.88,0.04,2.0368724184539055,0.01252433291556769,12.073447674500121,20.0,0.99636,3.53,0.56,9.991358462623324,0.3981494935229065,8.792395447108525
6.6,0.855,0.02,2.2762573361777427,0.09149714557088215,14.792288014622613,23.0,0.99627,3.54,0.6,10.919682104931965,0.5799678202031429,9.33632819971683
6.9,0.63,0.33,6.710940847183297,0.08527423548213553,65.97647260900276,115.0,0.99787,3.22,0.56,9.649268856895953,0.9480532818528903,6.07903937984445
7.8,0.6,0.26,2.132864082824823,0.20809395766667277,31.21458249250765,131.0,0.99622,3.21,0.52,9.872887639895744,0.06875095208867732,5.923732583937446
7.8,0.6,0.26,2.031318447386498,0.01345777018705395,30.84550640778466,131.0,0.99622,3.21,0.52,9.897863270565157,0.5073940938449606,5.938717962339094
7.8,0.6,0.26,1.939349661178426,0.15219034854381414,30.80180355142613,131.0,0.99622,3.21,0.52,9.825278832085218,0.3289197782107244,5.89516729925113
7.2,0.695,0.13,2.04559041951707,-0.0509998597393876,11.85008187980423,20.0,0.99546,3.29,0.54,9.857575973972706,0.5083116942766945,6.85101530191103
7.2,0.695,0.13,1.9540909689781008,0.1428840130546218,12.0898359568347,20.0,0.99546,3.29,0.54,10.188404539636105,0.023975447376531678,7.080941155047093
7.2,0.695,0.13,1.9305399630836855,0.14319446078144976,12.112477671998581,20.0,0.99546,3.29,0.54,10.173684389709242,0.3130253547015813,7.070710650847923
6.7,0.67,0.02,1.7845637331767015,0.09942020720058965,25.94874112030215,42.0,0.99489,3.39,0.82,10.871867244288179,0.819868147527005,7.284151053673081
6.7,0.16,0.64,1.9248171193248282,-0.04044285217997923,24.068321240400106,52.0,0.99494,3.34,0.71,11.206699071722486,0.5539417338546375,1.7930718514755979
7.2,0.695,0.13,1.9610076293440555,0.10095481895980771,12.1390255327512,20.0,0.99546,3.29,0.54,10.15159392177041,0.4505824928161174,7.055357775630434
7.0,0.56,0.13,1.6158053489920132,-0.0413056184734389,25.178734641442983,42.0,0.99629,3.34,0.59,9.043745414311346,0.2855250717153396,5.064497432014354
6.2,0.51,0.14,1.8903376329985109,0.030723674490381464,14.975366471882015,34.0,0.99396,3.48,0.57,11.44709473226537,0.2980425227913559,5.838018313455339
6.4,0.36,0.53,2.158403307205264,0.3329413100955326,18.769852828233002,35.0,0.9934,3.37,0.93,12.479426467962183,0.38310143359058446,4.492593528466386
6.4,0.38,0.14,2.105425393930322,0.11767019270707421,14.917912107759031,25.0,0.99514,3.44,0.65,10.974571057683075,0.8355707099645604,4.1703370019195685
7.3,0.69,0.32,2.260824619168497,0.07051829425404332,34.95731958050647,104.0,0.99632,3.33,0.51,9.529355793216663,0.9672132068082684,6.575255497319497
6.0,0.58,0.2,2.2682868080053415,-0.022480657592284195,14.97410612034216,50.0,0.99467,3.58,0.67,12.364341819537659,0.4386553813503745,7.171318255331841
5.6,0.31,0.78,13.977602791384347,0.13855877121741933,22.981214059899127,92.0,0.99677,3.39,0.48,10.546642998243353,0.39335283874776183,3.2694593294554393
7.5,0.52,0.4,2.099778298107328,0.06193812376980252,12.111889459793067,20.0,0.99474,3.26,0.64,11.796435851770253,0.8465507758198628,6.134146642920532
8.0,0.3,0.63,1.5247564762646966,-0.15103155982304234,16.127442842668756,29.0,0.99588,3.3,0.78,10.638486818409449,0.4269053206363036,3.1915460455228346
6.2,0.7,0.15,4.953321480938432,0.15426298263165183,12.982832634607522,27.0,0.99622,3.54,0.6,12.016473935445717,0.5520181722956512,8.411531754812001
6.8,0.67,0.15,1.7498597853114364,0.11557671661303077,13.109848487605182,20.0,0.9954,3.42,0.67,11.226540842320196,0.23094166459874443,7.521782364354531
6.2,0.56,0.09,1.7975312458477979,0.17324512479830723,24.03576613666311,32.0,0.99402,3.54,0.6,11.218974756298563,0.7435025357790752,6.282625863527196
7.4,0.35,0.33,2.4515628088443955,-0.041527051884280464,9.006450597286257,26.0,0.9947,3.36,0.6,11.920056919723095,0.5319883182707819,4.172019921903083
6.2,0.56,0.09,1.7978422112028034,-0.2646703813196001,24.090654415710997,32.0,0.99402,3.54,0.6,11.414863734942871,0.8090345502403417,6.392323691568008
6.1,0.715,0.1,2.6522142545933938,0.08090838583451851,13.007225204823792,27.0,0.99362,3.57,0.5,11.79841781810216,0.7807327300286697,8.435868739943045
